id_carreau_1km;carreau_traite_secret;code_commune;pop;pop0014;pop1564;pop65p;popf;popfr;poph;pophorsue;popmigr0;popmigrfr;popmigrhorsfr;popue
FR_CRS3035RES1000mN2093000E4217000;0;2A004;8536.08641636921;1472.94609915098;5194.66816428778;1868.47215293045;4583.54708948316;7245.36516045668;3952.53932688605;762.283383302444;7665.2209701784;760.14748222503;17.1147727194718;528.437872610083
FR_CRS3035RES1000mN2093000E4218000;0;2A004;659.738462794576;105.636556290425;414.041909749474;140.059996754677;377.794080161718;602.544708580057;281.944382632858;39.2061517813463;607.26202683128;41.3687898520677;1.14685523948612;17.9876024331735
FR_CRS3035RES1000mN2093000E4220000;0;2A004;1432.18297174664;315.425205296301;983.390045781937;133.367720668399;764.246243860291;1331.48536563714;667.936727886345;38.201575175207;1326.00897510127;94.9751470516117;0.0;62.4960309342846
FR_CRS3035RES1000mN2093000E4223000;0;2A032;53.6042368385022;7.08013267091228;37.2061770287027;9.31792713888718;29.8290342874602;51.5761025843546;23.775202551042;0.0;51.4870125382385;2.11722430026374;0.0;2.02813425414757
FR_CRS3035RES1000mN2093000E4224000;0;2A032;599.672036553978;88.3845991371537;350.446572202926;160.840865213897;320.77236562283;547.279370207372;278.899670931147;28.135390876076;535.392433681288;61.2251676840484;0.0;24.2572754705299
FR_CRS3035RES1000mN2093000E4229000;0;2A181;51.4413770650797;7.51054671678189;35.6150755042647;8.31575484403305;23.1312675899332;47.4645363064976;28.3101094751465;2.98327895170462;49.5507537157471;0.993561806877486;0.0;0.993561806877486
FR_CRS3035RES1000mN2093000E4231000;0;2A181;93.6972594260756;1.98971714482713;46.1323874668736;45.5751548143749;53.4020702923883;78.8753038055868;40.2951891336873;6.04563765293993;67.5147088143159;26.1825506117597;0.0;8.77631796754881
FR_CRS3035RES1000mN2093000E4246000;0;2A322;80.6142713723442;8.06142713723442;45.3455276469436;27.2073165881662;39.2994572940178;75.5758794115727;41.3148140783264;5.03839196077151;69.5298090586469;10.076783921543;0.0;0.0
FR_CRS3035RES1000mN2093000E4247000;0;2A268;19.5300719542964;0.930003426395064;8.37003083755558;10.2300376903457;10.2300376903457;15.8100582487161;9.30003426395064;1.86000685279013;17.6700651015062;1.86000685279013;0.0;1.86000685279013
FR_CRS3035RES1000mN2093000E4248000;0;2A089,2A268;40.9201507613828;3.72001370558026;21.3900788070865;15.8100582487161;20.4600753806914;35.3401302030125;20.4600753806914;3.72001370558026;37.2001370558026;3.72001370558026;0.0;1.86000685279013
FR_CRS3035RES1000mN2093000E4265000;0;2B342;43.7191777796066;5.13048207038769;29.1477696799421;9.44092602927674;23.1059782321116;40.9024308950571;20.613199547495;2.81674688454949;34.6986553472602;7.98598604870766;0.0;0.0
FR_CRS3035RES1000mN2093000E4269000;0;2B342;146.121656720481;23.6433368253286;92.4206783615093;30.0576415336427;73.2570380410458;120.543258536951;72.8646186794348;16.8428732208832;131.627453073254;14.4942036472265;0.0;8.73552496264627
FR_CRS3035RES1000mN2094000E4214000;0;2A004;119.366484774524;11.2398674582915;66.2470311907785;41.8795861254541;55.3971228503599;110.713009832073;63.9693619241642;3.84935938076438;114.99386224345;3.49615628458688;0.0;4.80411556168715
FR_CRS3035RES1000mN2094000E4215000;0;2A004;456.951407545932;63.1725824130115;277.051852662712;116.726972470208;238.501025236168;411.03792239233;218.450382309763;25.5526030188332;411.001152409936;43.5900505634749;0.968923035330756;20.3608821347681
FR_CRS3035RES1000mN2094000E4216000;0;2A004;1394.21237433532;218.721219256991;851.242704702944;324.248450375389;753.635790698955;1207.27158665709;640.576583636369;97.3428997143963;1229.12376604957;150.689648575036;2.9400530994352;89.59788796384
FR_CRS3035RES1000mN2094000E4217000;0;2A004;3580.93859823551;616.075610241516;2113.05649660089;851.806491393105;1851.83915138701;3022.68652992152;1729.0994468485;385.682898211541;3239.34031548835;310.994194353937;0.0;172.569170102443
FR_CRS3035RES1000mN2094000E4218000;0;2A004;412.008623773416;62.2432945105489;289.174751685548;60.5905775773192;221.111992996019;362.578863391311;190.896630777397;29.4139592992975;300.152563018088;107.257138607293;0.0;20.0158010828072
FR_CRS3035RES1000mN2094000E4219000;0;2A004,2A271;693.469506059223;112.64425338012;385.503527282633;195.321725396471;379.086255699187;613.712304125972;314.383250360037;34.8826233167436;653.340867270568;32.024924516232;3.55656678175072;44.874578616508
FR_CRS3035RES1000mN2094000E4220000;0;2A004,2A271;1459.77649061071;372.660278592078;963.54761611056;123.568595908076;822.280080650431;1263.97360006158;637.496409960284;102.329797966293;1316.75085310558;121.0529684673;1.28105686447492;93.4730925828422
FR_CRS3035RES1000mN2094000E4221000;0;2A004,2A271;106.499959737717;24.252649709005;60.8674044322863;21.3799055964253;52.6607158922021;91.2561917238985;53.8392438455145;9.21271114934277;103.096993910765;3.40296582695165;0.0;6.03105686447529
FR_CRS3035RES1000mN2094000E4223000;0;2A032;27.5923307200414;1.02804112410734;23.3884531455385;3.1758364503956;11.647460938162;24.3850141480508;15.9448697818794;2.14870442185874;26.5022384483146;1.09009227172687;0.0;1.05861215013187
FR_CRS3035RES1000mN2094000E4224000;0;2A032;157.468604504104;28.2611047986522;94.1265420668846;35.0809576385667;78.7653278258615;144.244691967131;78.703276678242;4.05367097141283;128.699897061313;25.7431030905598;0.0;9.17024156555985
FR_CRS3035RES1000mN2094000E4225000;0;2A032;158.133756491663;36.4972120534072;99.3714818771801;22.2650625610757;72.1016650057479;145.705549924301;86.032091485915;4.14273552245389;133.779442690064;23.3262726774917;0.0;8.28547104490779
FR_CRS3035RES1000mN2094000E4229000;0;2A181;36.008326953135;8.54619774197511;25.37085390528;2.09127530587986;17.4591324409176;34.1671859187927;18.5491945122174;0.944079491887202;30.1407336797063;4.92351378154147;0.0;0.897061542455104
FR_CRS3035RES1000mN2094000E4249000;0;2A089;35.449446604366;0.984706850121278;13.7858959016979;20.6788438525468;12.8011890515766;34.4647397542447;22.6482575527894;0.984706850121278;34.4647397542447;0.984706850121278;0.0;0.0
FR_CRS3035RES1000mN2094000E4250000;0;2A089;90.5930302111576;1.96941370024256;46.2812219557001;42.342394555215;42.342394555215;83.7000822603087;48.2506356559426;6.89294795084895;85.6694959605512;4.92353425060639;0.0;0.0
FR_CRS3035RES1000mN2094000E4269000;0;2B342;74.5235991881276;17.5538183704835;55.1437193087229;1.8260615089212;38.4169007466668;52.5465845203368;36.1066984414608;6.17370152797293;65.1687773077195;8.27629106910998;0.0;15.8033131398179
FR_CRS3035RES1000mN2094000E4270000;0;2B342;85.3985440912267;6.16501845402644;59.3543835622008;19.8791420749994;38.4378713653253;69.0889169322887;46.9606727259014;10.5951764482625;84.3640077075879;0.0;0.0;5.71445071067549
FR_CRS3035RES1000mN2095000E4215000;0;2A004,2A006;369.286852692453;74.5358984519127;211.230614720949;83.520339519591;180.932236424734;346.783881696578;188.354616267719;13.9513099218386;351.631722455297;13.6096172134404;0.0;8.55166107403646
FR_CRS3035RES1000mN2095000E4217000;0;2A004,2A006;82.9602579896272;18.0041879173374;43.2776150805437;21.678454991746;37.5128628109607;76.0145081812099;45.4473951786665;2.94126283213271;78.9602579896272;3.0;0.0;4.0044869762846
FR_CRS3035RES1000mN2095000E4218000;0;2A004;1072.44781882317;141.238891772907;620.404195661955;310.804731388312;471.854236883831;851.104361360256;600.593581939342;167.052904854092;987.647107333381;71.2423816039797;2.80781072326928;54.2905526088252
FR_CRS3035RES1000mN2095000E4219000;0;2A001,2A004,2A271;1277.33552290395;240.166724451911;820.302993596524;216.865804855518;669.881929372712;1161.29646382294;607.453593531241;50.8072598109638;1115.82388728798;133.171970565705;12.5141173706724;65.2317992700507
FR_CRS3035RES1000mN2095000E4220000;0;2A001,2A271;301.728225276185;30.6250897207161;243.629007518633;27.4741280368356;148.733021030762;247.644375462665;152.995204245423;19.3224251381789;252.954571228965;42.7320689498008;2.05885983045816;34.7614246753412
FR_CRS3035RES1000mN2095000E4221000;0;2A001,2A271;175.915124975016;20.9420921484354;119.320842516739;35.6521903098409;88.9799978203565;142.266188122322;86.9351271546591;10.2388434749104;146.312554840377;24.544233674426;3.05244112191183;23.4100933777828
FR_CRS3035RES1000mN2095000E4224000;0;2A032,2A103;81.7158455113977;21.9468129206588;53.2668986926601;6.50213389807882;43.5819887334983;72.42846390346;38.1338567778994;2.14870442185874;72.521086077104;8.16671831018637;0.0;7.13867718607903
FR_CRS3035RES1000mN2095000E4225000;0;2A032,2A103;161.674038455168;25.6500582941389;105.53677290619;30.4872072548387;84.8127932341286;147.151415307809;76.8612452210391;9.38065184213362;149.67687542452;11.9971630306482;0.0;5.14197130522505
FR_CRS3035RES1000mN2095000E4232000;0;2A181;200.330130395467;26.7040749688447;118.7584819896;54.8675734370224;99.7218574241541;186.822294139852;100.608272971313;11.306950324458;188.550648595764;10.8354023078161;0.0;2.20088593115686
FR_CRS3035RES1000mN2095000E4269000;0;2B342;66.4311646647826;7.12046567877739;38.5185261565451;20.79217282946;33.919262022004;62.6220812444004;32.5119026427786;1.86488881950504;66.4311646647826;0.0;0.0;1.94419460087715
FR_CRS3035RES1000mN2095000E4270000;0;2B342;148.424517330513;19.8961358663446;84.1303073878324;44.3980740763363;74.2612767903425;128.001138865955;74.1632405401707;16.6142950441762;143.742881626459;3.72977763901008;0.951858065044443;3.80908342038219
FR_CRS3035RES1000mN2096000E4210000;0;2A351;91.7859258245619;14.2208955232672;59.1563907505033;18.4086395507913;46.3311444256876;87.7099745004804;45.4547813988743;1.05152234447929;78.8844367107974;11.9349359063355;0.0;3.02442897960218
FR_CRS3035RES1000mN2096000E4211000;0;2A351;101.023381262887;11.2812910733871;74.6181557259824;15.1239344635177;46.6767685848833;88.1168157128855;54.3466126780039;10.8902795636002;99.9718589184079;1.05152234447929;0.0;2.01628598640145
FR_CRS3035RES1000mN2096000E4214000;0;2A006;53.3991202881472;9.05511907154233;28.1782590518322;16.1657421647727;28.2014850360535;47.3391538439285;25.1976352520937;6.05996644421874;50.3778342709294;2.01998881473958;0.0;0.0
FR_CRS3035RES1000mN2096000E4215000;0;2A004,2A006;356.234508749729;64.2706844534307;234.508507028963;57.455317267335;171.109558979613;329.068788365503;185.124949770115;11.0796422824043;340.125254808405;12.0908920687774;0.0;16.0860781018208
FR_CRS3035RES1000mN2096000E4216000;0;2A006;50.3371888166119;5.02965348239355;40.2604539639735;5.04708137024488;28.18990555822;46.3001186168986;22.1472832583919;1.00999440736979;44.3004483325215;6.03674048409041;0.0;3.0270757923435
FR_CRS3035RES1000mN2096000E4218000;0;2A004,2A006;329.990285562771;45.2133357478737;211.13843415951;73.638515655387;166.981305475874;299.736003097608;163.008980086897;15.1345957654474;313.792705007658;14.1949778287729;0.0;15.1196866997158
FR_CRS3035RES1000mN2096000E4219000;0;2A004,2A006;93.8851469799494;21.8673999090936;59.9007132185221;12.1170338523338;45.8848979153242;79.7974335905279;48.0002490646252;3.02998322210937;82.7897372540489;11.0954097259005;0.0;11.0577301673122
FR_CRS3035RES1000mN2096000E4220000;0;2A001;69.5205508390968;11.2028140526409;43.9282858121515;14.3894509743043;35.8294221680103;61.3394174792811;33.6911286710865;1.01748037397061;61.3907194189174;8.12983142017939;0.0;7.16365298584507
FR_CRS3035RES1000mN2096000E4221000;0;2A001,2A271;102.81980976885;13.1454935133222;75.4485868028473;14.2257294526805;47.89143857699;92.7403104114594;54.92837119186;3.01315679373454;98.6877432703534;4.13206649849664;0.0;7.06634256365613
FR_CRS3035RES1000mN2096000E4222000;0;2A271;489.314045584978;66.9519016345275;322.528840452707;99.8333034977439;250.562450054469;442.782056600586;238.751595530509;21.8554671981373;443.914642470334;45.3994031146441;0.0;24.6765217862543
FR_CRS3035RES1000mN2096000E4223000;0;2A103;63.7427830381395;10.4300590397707;44.9120226299645;8.40070136840429;36.540354440423;50.5070777126675;27.2024285977165;9.1282035554614;53.9782634775609;9.76451956057867;0.0;4.10750177001059
FR_CRS3035RES1000mN2096000E4224000;0;2A103;253.214761607376;37.6253490398343;164.024253156545;51.5651594109969;120.936026173172;222.269832294351;132.278735434204;21.1251244146572;203.805457533023;43.746158707887;0.0;9.81980489836761
FR_CRS3035RES1000mN2096000E4225000;0;2A103;233.980157020658;34.8137208621942;131.664294517778;67.5021416406859;121.19420578559;202.837941611585;112.785951235068;19.4007513120983;223.316162229486;8.66552924395521;0.0;11.7414640969747
FR_CRS3035RES1000mN2096000E4252000;0;2A200;92.3648435394266;5.95902216383397;39.7268144255598;46.6790069500328;45.6858365893938;83.4263102936756;46.6790069500328;6.95219252447297;91.3716731787875;0.993170360638995;0.0;1.98634072127799
FR_CRS3035RES1000mN2096000E4261000;0;2B277;48.6338638680348;1.0239198131887;23.3075475400347;24.3023965148114;29.7950480533581;48.6338638680348;18.8388158146767;0.0;47.7876355868573;0.846228281177494;0.0;0.0
FR_CRS3035RES1000mN2096000E4269000;0;2B277,2B342;70.3572358720077;7.19955483766519;41.4541286106263;21.7035524237162;36.0115173289901;67.5404889874582;34.3457185430176;2.81674688454949;62.2463014400863;6.04186166464388;0.0;0.0
FR_CRS3035RES1000mN2096000E4270000;0;2B277,2B342;120.020384675965;19.4038984115125;69.3858135359943;31.2306727284583;62.3510425567387;107.479222032994;57.6693421192264;9.52023181064885;113.264509087558;5.72133920476873;0.0;3.02093083232194
FR_CRS3035RES1000mN2097000E4211000;0;2A351;67.3534623154517;9.50775162634955;43.9760264553569;13.8696842337452;30.5646486928131;59.2847392388322;36.7888136226386;5.96567838766091;61.2160560881834;5.17085301983932;0.0;2.10304468895858
FR_CRS3035RES1000mN2097000E4214000;0;2A006;375.670717457307;40.0957640795365;187.253351877951;148.32160149982;193.466979194273;316.147767679856;182.203738263034;40.3504838528585;355.557851527154;19.1173252171994;0.0;19.1724659245926
